id,user_location,date,text,source
1341466931119927297,"Dubai, United Arab Emirates",2020-12-22 19:33:34,BREAKING: UAE Ministry of Health &amp; Prevention confirms the emergency registration of #PfizerBioNTech vaccine in the UAE - WAM,Twitter for iPhone
1341464890347827201,Moronto City Of #Morons Canada,2020-12-22 19:25:27,@JustinTrudeau @CPHO_Canada @PattyHajdu @BillBlair @DLeBlancNB All we want for Christmas 👉 All you #CCPChina 🇨🇳 mol… https://t.co/T7s1or6tTf,Twitter Web App
1341460763022667776,St. Louis,2020-12-22 19:09:03,The question everyone has asked me about my #PfizerBioNTech experience. I will be getting the 2nd dose and I work i… https://t.co/NZ0a7A6Jis,Twitter for iPhone
1341459988989026306,"Edinburgh, Scotland",2020-12-22 19:05:59,"3 hours since my first #PfizerBioNTech #CovidVaccination 
For me, no side effects noted thus far. The widely descri… https://t.co/W8ImZqL90m",Twitter for iPhone
1341459419746451457,"Dubai, UAE",2020-12-22 19:03:43,"According to @DXBMediaOffice the Pfizer-BioNTech vaccine will soon be available ""free of charge""… https://t.co/GMxtjohdgh",Twitter for iPhone
1341455341033238528,Saudi Arabia,2020-12-22 18:47:30,#BREAKING: Dubai’s Supreme Committee of Crisis and Disaster Management says an extensive inoculation campaign again… https://t.co/aESrFC6OI1,Twitter Web App
1341452662043193345,"Dubai, United Arab Emirates",2020-12-22 18:36:52,Breaking : #Dubai has approved the use of the #PfizerBioNTech vaccine. The government will start an extensive inocu… https://t.co/H8rMugHXAO,Twitter Web App
1341452097196322816,UAE,2020-12-22 18:34:37,"News alert 🚨: #Dubai has approved its 2nd vaccine #PfizerBioNTech which will roll out to the public, free of charge starting Wednesday",Twitter Web App
1341450934031937537,"California, USA",2020-12-22 18:30:00,The @EU_Commission approved the Pfizer-BioNTech Covid-19 vaccine hours after the European Medicines Agency (EMA) ga… https://t.co/a9QxbA0lEe,TweetDeck
1341448539654807558,"Works in AD, sleeps in Dubai.",2020-12-22 18:20:29,Coronavirus: #Dubai to start using #PfizerBioNTech vaccine https://t.co/GhIKG6KsiZ via @TheNationalNews,Twitter Web App
1341446218208129032,India/Malaysia,2020-12-22 18:11:15,Mutated coronavirus strain known as VUI–202012/01 or lineage B.1.1.7 has sent the pharma companies back to their la… https://t.co/13PUKA7V0x,Hootsuite Inc.
1341446194279510021,"Seattle, WA",2020-12-22 18:11:10,"Dose 1 complete #PfizerBioNTech.

There are quotes on the glass as you enter @harborviewmc. When I see this quote,… https://t.co/tmRgGPCeg4",Twitter for iPhone
1341445244534071304,"Boston, MA",2020-12-22 18:07:23,@BostonChildrens #Thankful there is finally light at the end of this tunnel! #COVID19vaccine #Science #research… https://t.co/JsxzCSXmMz,Twitter for iPhone
1341444344494968832,India,2020-12-22 18:03:49,"#PfizerBioNTech, #Moderna  begin testing their COVID-19 vaccines against new #CoronavirusStrain  

https://t.co/31oM9CcuSI",Twitter Web App
1341442008653676546,Israel,2020-12-22 17:54:32,"This week, as the first doses of the #PfizerBioNTech #COVID19 vaccine were administered at @Wolfson_Med, members of… https://t.co/mOSNkETY01",Twitter for iPhone
1341441547875868673,Dubai,2020-12-22 17:52:42,Massive announcement this... Free Pfizer vaccine for all as part of a vaccination drive in #Dubai starting tomorrow… https://t.co/mv47AfjSbU,Twitter for Android
1341438535677558784,Social distancing in Manhattan,2020-12-22 17:40:44,"A groundbreaking research by Wang Nianshuang, a Chinese scientist then working at Dr Jason McLellan’s lab at UT Aus… https://t.co/ubAOrmdkdY",Twitter Web App
1341437723295567874,"Dubai, United Arab Emirates",2020-12-22 17:37:30,#BREAKING: Dubai Emergency Crisis and Disasters Committee confirm the launch of #PfizerBioNTech vaccine campaign fo… https://t.co/XBoa1eEmC8,Twitter for iPhone
1341435052249366528,Kashmir,2020-12-22 17:26:53,"Countries/Regions with Approved Vaccines

1. 🇷🇺
2. 🇨🇳
3. 🇦🇪
4. 🇬🇧
5. 🇧🇭
6. 🇨🇦
7. 🇸🇦
8. 🇺🇲
9.🇲🇽
10. 🇰🇼
11. 🇸🇬
12. 🇨🇭… https://t.co/qa8JgMfZJo",Twitter for Android
1341431035385569281,Italy,2020-12-22 17:10:56,BREAKING: the Italian Medicines Agency (#AIFA) approves the use of the #PfizerBioNTech vaccine in #Italy. This foll… https://t.co/b4RK8Hbqmc,Twitter for iPhone
1341430402372825091,"London, England",2020-12-22 17:08:25,I chose to get vaccinated today. Get yours too! #covid_19 #pfizerbiontech #covid19vacccine #nhs #nhsheroes… https://t.co/fH0bRHpsuo,Instagram
1341428830020521984,"London, England",2020-12-22 17:02:10,Vaccine part 1 done #PfizerBioNTech @ImperialNHS #vaccination,Twitter for iPhone
1341424832576143361,Doha Qatar ,2020-12-22 16:46:17,"Everyone one thinking about side effects of COVID-19 vaccine, read this ! #Pfizervaccine #PfizerBioNTech #FDA 

https://t.co/mbbEdWzC3J",Twitter for iPhone
1341423911762800651,London,2020-12-22 16:42:37,Can #AnthonyFauci  convince people to trust the? 🤔🤔🤔🤔Let's talk about it. #vaccines #BioNTech #Pfizer… https://t.co/arszt4IQcG,Twitter Web App
1341414426713460740,Israel,2020-12-22 16:04:56,"COVID-19 vaccination: first task is done
#covid19vaccinations #PfizerBioNTech #dontpanic #VaccinesSaveLives https://t.co/76lN8uONx8",Twitter for Android
1341413098410954753,"Kettering, England",2020-12-22 15:59:39,Today I had 1st dose of Covid19 #PfizerBioNTech vaccine. Thank you to Martin &amp; Danny for making me feel at ease des… https://t.co/X8RJEOel6f,Twitter for iPhone
1341410474919931909,Oxfordshire,2020-12-22 15:49:14,Spending the afternoon volunteering to prescribe for the #PfizerBioNTech vaccine @MKHospital following being vaccin… https://t.co/98BE79M5LP,Twitter for iPhone
1341408580600250372,"Istanbul, Turkey",2020-12-22 15:41:42,Covid jab 'very likely' to protect against new variant #COVID19 #coronavirus #UK #Pfizer #BioNTech #PfizerBioNTech https://t.co/8dr9rhryOX,Twitter for iPhone
1341404759203454983,,2020-12-22 15:26:31,@ABSCBNNews roll out to pandemic heroes #PfizerBioNTech #COVID19 vaccine.  roll out #RollOut,Twitter for iPhone
1341402067496284160,"New Delhi, India",2020-12-22 15:15:49,"Nice article explaining ,how m RNA vaccine will work.
#PfizerBioNTech https://t.co/c0QieQJon2",Twitter for Android
1341401945970532353,"Morristown, NJ",2020-12-22 15:15:20,"I just sat down to with a fresh cup of coffee ☕️ so I could witness #DrFauci receive the #COVID19 vaccine live, lik… https://t.co/F7k7Yy7IkO",Twitter for iPhone
1341398834472214530,"Kansas City, KS",2020-12-22 15:02:58,Teammates that vaccinate together stay together #ICUPharm #TwitteRx #PfizerBioNTech https://t.co/Mn8RVbvURU,Twitter for iPhone
1341398138452668420,"Atlanta, GA",2020-12-22 15:00:12,"It’s a two dose vaccine. Should we give a larger number of people just ONE shot. Or a smaller group, TWO shots, as… https://t.co/rzFL7fElH2",Twitter Web App
1341396539055476738,Brussels,2020-12-22 14:53:51,This vaccination has already started in three residential care centres in #Belgium. The 96 years old Jos Hermans wa… https://t.co/5e1KlOWKc5,Twitter for iPhone
1341394668555284482,Planet Earth,2020-12-22 14:46:25,"It's simple: The mere fact that #PfizerBioNTech bosses say they can produce a new vaccine for #COVID19 variant, onl… https://t.co/UTaCDq5xJB",Twitter Web App
1341391076402216960,United States,2020-12-22 14:32:09,I just received my COVID-19 vaccine - it feels a bit exciting and historic. #PfizerBioNTech 😁,Twitter for iPhone
1341389603559923717,,2020-12-22 14:26:17,"""First vaccinations have begun being administered at nursing homes across the US"" #Pfizervaccine #PfizerBioNTech # https://t.co/UGIM6P94eW",Twitter for Android
1341389415495725056,Belgium,2020-12-22 14:25:33,But how???? Level playing field Eu?#Belgium #belgique #Vaccinatie #PfizerBioNTech @alexanderdecroo  @sciensano… https://t.co/Xz5V9MsC6j,Twitter for Android
1341387706639663105,,2020-12-22 14:18:45,The #Moderna #vaccine is an important addition to the #PfizerBioNTech #mRNA #COVID19 vaccine. Many are wondering ho… https://t.co/EBbt3yo7mH,Twitter Web App
1341386638929358850,Cyprus,2020-12-22 14:14:31,#COVID19 freezers arrive in #Cyprus for first #vaccines. #EUvaccinationdays to start Dec 27 with #PfizerBioNTech's… https://t.co/R9Wa8X2RoT,Twitter Web App
1341386380975329280,New Delhi,2020-12-22 14:13:29,The #EuropeanUnion has approved the usage of the #PfizerBioNTech vaccine against the novel #coronavirus within the… https://t.co/Mx5RKvHn14,Twitter Web App
1341384370238664708,Glasgow environs.,2020-12-22 14:05:30,"@federer_78 @DarkinRosie @FlyingSte @slightlyatsea Yeah, especially considering we only got 800K #PfizerBioNTech va… https://t.co/vJX1iYzMys",Twitter for iPad
1341384259316174848,,2020-12-22 14:05:03,#22dicembre #VaccinoAntiCovid #vaccino #vaccinoCovid #Pfizer #PfizerBioNTech #Italia #COVID19 #COVID19italia… https://t.co/yag6k5xt6H,Twitter for iPhone
1341381078410518528,"London, England",2020-12-22 13:52:25,I got vaccinated! Hurraah! #CovidVaccine #PfizerBioNTech #VaccinesWork https://t.co/wE8dTEiRjw,Twitter for iPhone
1341373544660406273,North Tyneside,2020-12-22 13:22:29,Great to hear North Shields Primary Care Network (PCN) Director Dr Dave Tomson speaking of the team effort involved… https://t.co/sRPjLiRiPM,Twitter Web App
1341373339059822592,,2020-12-22 13:21:40,@News24 @Fin24 Public outcry? Stop lying 🤥 no one wants that #PfizerBioNTech #vaccine. https://t.co/MfPyzypPl6,Twitter for iPhone
1341372289506566147,North Tyneside,2020-12-22 13:17:29,Congratulations John! #vaccineidol Amazing photos from North Shields as the second site goes live in #NorthTyneside… https://t.co/XI9DEvvMCD,Twitter Web App
1341371586872365059,,2020-12-22 13:14:42,I HIGHLY DOUBT IT💯 YOU CAN'T CONTROL A #VIRUS🦠 WITH A #VACCINE💉 #VACCINESWONTWORK #SARSCOV2 #COVID19 #MUTATION… https://t.co/Tk8LtogPeh,Twitter Web App
1341370373292625921,Caanada,2020-12-22 13:09:53,"Are you scared and/or worried of the new vaccine? 

#COVID19 #COVID20 #vaccine #vaccination #Pfizer #Pfizervaccine… https://t.co/JSI18Acwds",Twitter for Android
1341368926551363585,London,2020-12-22 13:04:08,Grateful &amp; proud to get my first of two COVID-19 vaccine doses so I can minimise the risk to the patients I see… https://t.co/2veTNoqqa7,Twitter for iPhone
1341368640613068806,Switzerland,2020-12-22 13:03:00,"Barring all economics knowledge and health system externality in future, I still recommend you send the right signa… https://t.co/Xo8JmwvALR",Twitter Web App
1341364219678236672,,2020-12-22 12:45:25,#PfizerBioNTech #COVID19vaccine is set to make $13B in 2021 but will other vaccines be able to follow in its lucrative footsteps?,Twitter Web App
1341361608287776770,"Texas, USA",2020-12-22 12:35:03,Check out this excellent resource on Vaccines &amp; Immunity by ⁦@IDSAInfo⁩ with real-time information on #Moderna and… https://t.co/lmNQ16ANnO,Twitter for iPhone
1341360212666507266,India,2020-12-22 12:29:30,"WATCH: Mutation-beating #vaccine possible in six weeks: Pfizer-BioNTech https://t.co/eJCZAZlj5Q

#CovidVaccine… https://t.co/LVKXdSDeGz",Twitter Web App
1341354369883762688,Global,2020-12-22 12:06:17,"Neither will we. 

#PfizerBioNTech has produced an experimental #mRNA vaccine that is unsafe &amp; with no safety data… https://t.co/6HdPgjBXvo",Twitter Web App
1341350266457747461,London,2020-12-22 11:49:59,#Covid19UK #COVID19 ⁦@BBCNews⁩ ⁦@BBCBreaking⁩ ⁦@BBCWorld⁩ ⁦@SkyNews⁩ ⁦@SkyNewsBreak⁩ ⁦@CNN⁩ ⁦@FoxNews⁩ ⁦@LBCNews ⁦… https://t.co/lESV3Qfq5p,Twitter for iPhone
1341347758767284224,"Birmingham, England",2020-12-22 11:40:01,I may not be eligible for the covid vaccine but I can ensure that my family stay safe. Here’s looking to a better 2… https://t.co/oJ9maz5Pgg,Twitter for iPhone
1341341486420520961,"Berlin, Germany",2020-12-22 11:15:05,"#GetVaccinated! Will take the #PfizerBioNTech-#vaccine as soon as I am up. Expect my usual reactions (fever, tiredn… https://t.co/C9CRQzlMQO",Twitter for iPhone
1341340303307882500,"Mumbai, India",2020-12-22 11:10:23,"A nurse at a Chattanooga hospital in Tennessee, United States fainted at a press conference after receiving the Pfi… https://t.co/rKyoF9rxmw",Twitter Web App
1341334909684768770,,2020-12-22 10:48:57,It was wonderful speaking to #LeenaAnees who was one of the first people in the UK to have received the… https://t.co/aucmyPAL4p,Twitter for Android
1341333654010781697,"Africa, Botswana",2020-12-22 10:43:58,"@nathankg #PfizerBioNTech say they can produce a new vaccine for the mutant in 6weeks

Unbelievable that a virus ha… https://t.co/o6sFbT0xWM",Twitter for Android
1341330733311406082,"Kabul, Afghanistan",2020-12-22 10:32:22,"EU Approves #PfizerBioNTech COVID-19 Vaccine
READ MORE: https://t.co/p4UugxToXQ",Twitter Web App
1341327866735300608,London,2020-12-22 10:20:58,"Yesterday the EU's Medicines Agency approved #PfizerBiontech #vaccine. However, the #EU, with a population of 450 m… https://t.co/N61OwaCse6",Twitter for Android
1341324241040510976,"Ag. Ioannis Peristeron, Corfu",2020-12-22 10:06:34,"Uff, breath out, guys. Ugur Sahin, boss of Biontech, THE man behind #PfizerBioNTech vaccine (read -… https://t.co/y9Yy5aqFg3",Twitter for iPhone
1341321085703385088,London UK,2020-12-22 09:54:02,Dose 1 of the #PfizerBioNTech vaccine ✅ one to go and posing no risk to my vulnerable patients and others by late J… https://t.co/itgCsjfFHo,Twitter for iPhone
1341320941477847046,,2020-12-22 09:53:27,"European commission approves use of #PfizerBioNTech covid-19 vaccine in EU
#bombhaat https://t.co/mdf16o2Xhn",Twitter for Android
1341319867190927361,Kebbi | Sokoto | Zamfara ,2020-12-22 09:49:11,"The next day If Nigerian #COVID19 Patients were injected with the #NAFDACVaccine.

#Zombie
#PfizerBioNTech… https://t.co/bYf3WwKpnP",Twitter for Android
1341319434141532160,New Delhi,2020-12-22 09:47:28,US President-elect #JoeBiden (@JoeBiden) received the first dose of the #coronavirus vaccine during a televised eve… https://t.co/f5i9NTg800,Twitter Web App
1341317853748740098,,2020-12-22 09:41:11,"#COVID : #PfizerBioNTech #vaccine approved for #EU states
https://t.co/AID7o37oZL
https://t.co/Ubepm2PsmB
#Research… https://t.co/lzAADPYxsa",Twitter Web App
1341311284206297090,,2020-12-22 09:15:05,"The vaccine is here in #Qatar

First batch to be given to elderly, those with chronic conditions &amp; medical staff fr… https://t.co/6CEaW8kdu4",Twitter for Android
1341308222469238785,Brussels,2020-12-22 09:02:55,"HEALTH: EU paves way for #Covid19 #vaccination campaigns

https://t.co/sMr6L8Y2FY

#EUHealth #coronavirus… https://t.co/iBGPZsvpPh",Twitter Web App
1341308139564457986,"Mumbai, India",2020-12-22 09:02:35,".@BioNTech_Group CEO says could provide a new #vaccine to mimic significant #virus #mutations within 6 weeks, but a… https://t.co/G5xGqoaiOA",Twitter for iPhone
1341307789738532866,Hong Kong,2020-12-22 09:01:12,#BioNTech Chief Executive said on Monday he was confident a #COVID19 #vaccine co-developed (with #PfizerBioNTech) w… https://t.co/YU5Y2TIBh4,Twitter for Android
1341307493079805952,,2020-12-22 09:00:01,"#SaudiArabia has started a massive vaccination campaign against the novel #coronavirus, with the Minister of Health… https://t.co/m2U2yQsdn0",TweetDeck
1341306611130765312,India,2020-12-22 08:56:31,"Singapore has become Asia’s first country to receive the delivery of #PfizerBioNTech #COVID vaccine on Monday, Dece… https://t.co/6cde2qmTyr",TweetDeck
1341305111163727873,"Kathmandu, Nepal",2020-12-22 08:50:33,"#Singapore receives Asia's first shipment of #PfizerBioNTech-developed COVID-19 Vaccine on 21 Dec, a week prior to… https://t.co/8bTeVLDzZi",Twitter Web App
1341304891650793473,India,2020-12-22 08:49:41,"#ICYMI I'm feeling dizzy: US nurse faints after getting Pfizer COVID vaccine shot

▪️A nurse at a Tennessee hospita… https://t.co/yIQ5r65qE6",Echobox
1341301748078669827,,2020-12-22 08:37:11,"Founder of #German biotechnology company, #BioNTech, Ugur Sahin said their vaccine will be effective against new mu… https://t.co/OMqn9oHfdt",Twitter Web App
1341298920807383041,"England, United Kingdom",2020-12-22 08:25:57,Well folks I’ve had my first dose of the @Pfizer_UK @BioNTech_Group  vaccine on Sunday. All is good and no side eff… https://t.co/j9kj1kVcie,Twitter for iPhone
1341289705703391232,Austria,2020-12-22 07:49:20,Interesting tendency. Americans usually calling it Pfizer- and Europeans BioNTech-Vaccine. #PfizerBioNTech,Twitter for Android
1341287355806707712,"Chennai, India",2020-12-22 07:40:00,The U.S. began administering vaccines a week ago and has approved jabs developed by #PfizerBioNTech and Moderna. https://t.co/6LbCfSjykR,TweetDeck
1341286106839605249,"India and USA, 5 years Old",2020-12-22 07:35:02,US President-elect #JoeBiden publicly receives first course of #PfizerBioNTech #COVID19vaccine… https://t.co/EyowwWPUyL,Buffer
1341285560162213888,Malaysia,2020-12-22 07:32:52,"#NSTnation The Science, Technology and Innovation Minister in a series of tweets said he would hold a press confere… https://t.co/1Ye5CDOym7",Twitter Web App
1341280157479415809,Flensburg/Germany,2020-12-22 07:11:23,"""In the #UK, the absence of data has led regulators to exclude #pregnant and breastfeeding women from #vaccination… https://t.co/TuUD8nIJG9",Twitter Web App
1341271159262896128,"London, England",2020-12-22 06:35:38,"🚨 The EU now has a vaccine it can roll out to hundreds of millions... 

Their more ‘careful’ regulator will review… https://t.co/dn6SArHlQ8",Twitter for iPhone
1341270660459335681,,2020-12-22 06:33:39,"President-elect #JoeBiden received his first dose of the #PfizerBioNTech  #COVID19 vaccine Monday.
#bombhaat https://t.co/EdBm36bmhl",Twitter for Android
1341269739121733632,,2020-12-22 06:30:00,So....something pretty cool happened today! #COVID19Vaccine #firstdose #PfizerBioNTech #healthcareprofessional… https://t.co/dj1LQp0Pof,Twitter for Android
1341268318817140736,"Tucson, AZ",2020-12-22 06:24:21,"The first to decline federal funding, the first to receive EUA! 🙌🏻 How the Pfizer-BioNTech COVID-19 vaccine was dev… https://t.co/NF4lseQM4Q",Twitter for iPhone
1341261417333211144,Hyderabad,2020-12-22 05:56:55,President-elect @JoeBiden received his first dose of the #PfizerBioNTech #coronavirusvaccine on live television Mon… https://t.co/LtavGvgPwh,TweetDeck
1341259824600903684,Fort Worth,2020-12-22 05:50:36,#CovidVaccine #PfizerBioNTech Day3 So far so good! #VaccinesWork https://t.co/6D6zzyJPpW,Twitter for iPhone
1341253782923956226,"California, USA",2020-12-22 05:26:35,"Pfizer/BioN vaccines are in hospitals for almost a week now. About 250,000 people have received the vaccinations. P… https://t.co/Oc2pyY8S4U",Twitter Web App
1341248444044734467,India,2020-12-22 05:05:22,"Singapore gets Asia's first Pfizer-BioNTech coronavirus vaccine doses

#Singapore #Pfizer #PfizerBioNTech #COVID19… https://t.co/edj9itCBgi",Twitter Web App
1341244478149984261,"Melbourne, Australia",2020-12-22 04:49:37,"Pfizer-BioNTech vaccine has FDA EUA.

Of course, the usual question: well, what’s IN the vaccine?
#PfizerBioNTech… https://t.co/e8Z9AzYDxa",Twitter for iPhone
1341243340860354560,"Chennai, India",2020-12-22 04:45:06,"The #EU finally gave the green light for the #PfizerBioNTech #coronavirusvaccine on Monday, paving the way for the… https://t.co/svJg0RXnVT",SocialFlow
1341238748302827520,"Beijing, CHINA",2020-12-22 04:26:51,The #EuropeanUnion is gearing up to start mass vaccinations against #COVID19 just after Christmas following the app… https://t.co/QnbDH4y9gQ,Twitter Web App
1341237863199870977,"Chennai, India",2020-12-22 04:23:20,"Europe approves Pfizer-BioNTech coronavirus vaccine.

Source:
https://t.co/1ZZZCcftJq

#COVID19 #COVID20… https://t.co/QXjZgLEgGS",Twitter Web App
1341233424447795200,,2020-12-22 04:05:41,"Show me your band-aid! 

Believe in science , thank the researchers who make it possible for HCW to care for patien… https://t.co/afasAJPYkz",Twitter for iPhone
1341232274637869056,Malaysia,2020-12-22 04:01:07,@GovRonDeSantis should not get a vaccine until every last citizen in #Florida gets one #vaccine #PfizerBioNTech… https://t.co/FM544ThA73,Twitter Web App
1341231012743794688,India,2020-12-22 03:56:06,"President-elect @JoeBiden receives COVID-19 #vaccine

#COVID20 #coronavirus #PfizerBioNTech #JoeBidenPresidentElect… https://t.co/cPtYLgiQNm",Twitter Web App
1341229817769943040,Unit,2020-12-22 03:51:22,"Heads-up warning for #CovidVaccine #Pfizervaccine 
#PfizerBioNTech out of Britain for anyone with history of… https://t.co/dm3ZW4XOO3",Twitter Web App
1341226909456363521,"Mumbai, India",2020-12-22 03:39:48,"US President-Elect Joe Biden Receives First Dose of Pfizer-BioNTech Coronavirus Vaccine
https://t.co/x92Rwb8tAI… https://t.co/nuYkh4IK2O",Twitter Web App
1341226353325174784,Schweiz,2020-12-22 03:37:36,"Any REAL news from Tiffany P. Dover ? Not old pics ,sold for new ones. Y was her FB account canceled today? Y isn't… https://t.co/muOG2fzras",Twitter for Android
1341223111929294850,,2020-12-22 03:24:43,"Even when you’re in a bad mood, I want to fuck you.
 #PfizerBioNTech https://t.co/RSnwQZFR3M",Twitter Web App
1341222806986629123,Sri Lanka,2020-12-22 03:23:30,"The first shipment of the Coronavirus (Covid-19) vaccine, manufactured by Pfizer and Biontech, has arrived in the S… https://t.co/QwUQwdMnuM",Twitter for Android
1341222117854093312,"Atlanta, GA",2020-12-22 03:20:46,Today I joined thousands of people across the #usa in receiving the #PfizerBioNTech #COVID19 #vaccine thanks to our… https://t.co/EEFqJ29T3S,Twitter for iPhone
1341221277034430464,India,2020-12-22 03:17:25,US President-elect @JoeBiden has received the first course of the #PfizerBioNTech vaccine at ChristianaCare Hospita… https://t.co/yFUtIMovcs,Twitter Web App
1341215243075108865,,2020-12-22 02:53:27,"President-elect Joe Biden got vaccinated against #Covid_19. 

On live television, @JoeBiden received first dose of… https://t.co/0Qv8H6NLwK",Twitter for iPhone
1341214759463612417,,2020-12-22 02:51:31,"Dose 1 of the COVID vaccine complete. Thank you to President Trump, the minds behind operation Warp-speed and the r… https://t.co/NnBsW79Mos",Twitter Web App
1341214527010918400,,2020-12-22 02:50:36,#PfizerBioNTech  what was status of vaccine in india,Twitter for Android
1341211858351632385,India,2020-12-22 02:40:00,A nurse practitioner at ChristianaCare hospital in Delaware administered the first dose of the vaccine produced by… https://t.co/DL9ratrGbl,TweetDeck
1341211683042320385,,2020-12-22 02:39:18,"@Kat1124 Was waiting for NIAID to get its doses-didn’t want to cut in line. 

I wonder if since they helped run the… https://t.co/1XOgrRnjIb",Twitter for iPhone
1341211248495628289,,2020-12-22 02:37:34,Interesting read on the thoughts about Polyethylene Glycol being the cause of anaphylaxis in those receiving the… https://t.co/Mlw5xIegNy,Twitter for iPhone
1341208587759198208,,2020-12-22 02:27:00,@shahm80071092 So far both #PfizerBioNTech  and #Moderna vaccine works,Twitter Web App
1341201394724954112,"Charlottesville, VA",2020-12-22 01:58:25,"I got my #PfizerBioNTech #COVID19 vaccine today! I’m feeling fine with my early Christmas present, and I’m hoping w… https://t.co/U3Avyo7oaA",Twitter for iPhone
1341198354491981824,,2020-12-22 01:46:20,Got my vaccine!!! #covidvacccine #mRNA #PfizerBioNTech https://t.co/2Nzq7Tqkz0,Twitter for iPhone
1341197451294863361,,2020-12-22 01:42:45,Stop taking pictures of giving the vaccine and start giving it our more and widely!! #COVID19 #VACCINE #PFIZER #PfizerBioNTech #MODERNA,Twitter for iPhone
1341197154459799552,Washington D.C.,2020-12-22 01:41:34,"As @Lin_Manuel wrote, I’m not throwing away my shot!#ThisIsOurShot #StickItToCOVID #COVIDvaccine #LeadByExample… https://t.co/LX4zlUf5Tk",Twitter for iPad
1341187072065859584,Malaysia,2020-12-22 01:01:30,Noor Hisham says it takes 90-120 days for Malaysia to vet Pfizer vaccine. People are dying and Malaysia is slow ass… https://t.co/FhL3bQNv71,Twitter Web App
1341186138795626501,"Manchester, England",2020-12-22 00:57:48,"I want to ask World Health Organization (WHO) 
Isn't it strange to find a new strain evolution of #COVID19  in the… https://t.co/pLhfwi4aR9",Twitter for Android
1341182344158457870,UK 🇬🇧,2020-12-22 00:42:43,"How vaccines changed our 🌍

Most of us are lucky to have never seen these in real life
But older generations will r… https://t.co/vbnNO1iWLy",Twitter for iPhone
1341180964421169153,"51.579117,0.179467",2020-12-22 00:37:14,China's Sinovac COVID-19 vaccine proves effective in Brazil trials - WSJ https://t.co/RG9cS1Iaf5  #UKCoViDCrisis… https://t.co/wl78c6U90K,Twitter Web App
1341180626498584576,"Calexico, California",2020-12-22 00:35:53,"I took a selfie with the #PfizerBioNTech COVID-19 vaccine. It arrived in El Centro, California and it was immediate… https://t.co/kltcqQ8Mpb",Twitter for iPhone
1341179266013249537,"Kansas City, MO",2020-12-22 00:30:29,Thank you!!  #PfizerBioNTech https://t.co/09XfSqRDO7,Twitter for iPhone
1341177539318992896,Tweets on #Asia & USA  ,2020-12-22 00:23:37,"#USA 🇺🇸🦠💉

U.S. President-elect Joe Biden has been #vaccinated with the 1st shot of the two-shot #PfizerBioNTech… https://t.co/IgDgmXz6Ox",Twitter for iPad
1341176947062272002,Roving the Western World,2020-12-22 00:21:16,"#PfizerBioNTech Getting my shot on Wednesday, 11:45 am.  Follow up 3 weeks later!  Thank you.  If I had a request f… https://t.co/ftD6iW8APD",Twitter Web App
1341176065079783426,Germany,2020-12-22 00:17:46,"Aside from #Comirnaty, also other names have been proposed for the #COVID19vaccine.

https://t.co/V02eAgQglE

#EU27… https://t.co/93YBERiFxx",Twitter Web App
1341175981248290818,España Barcelona Madrid,2020-12-22 00:17:26,#UKcovid #UKlockdown #ReinoUnido #MutacionCovid19 #mutation #coronavirus #SARS_CoV_2 #Covid_19 #COVID19 #COVID20… https://t.co/UxcjIuCRgr,Twitter for iPad
1341173914312073218,,2020-12-22 00:09:13,"https://t.co/sNU0uctDim
Covid: US President-elect Joe Biden gets vaccine live on TV....
https://t.co/xLGiXU019g… https://t.co/XPXb4fukux",Twitter Web App
1341170646483685376,,2020-12-21 23:56:14,"Given all the questions regarding the #PfizerBioNTech #CovidVaccine and allergic reactions, I am happy to see this… https://t.co/FfiOq1BVgr",Twitter for iPhone
1341169733379473408,Email:talksavailable@gmail.com,2020-12-21 23:52:36,🇺🇸 has led🌎 to #moderna #modernavaccine 🇬🇧 led🌎 to #PfizerBioNTech #pfizervaccine #WHO #scientists say… https://t.co/oSGeDROPo9,Twitter for Android
1341162793958051841,"Toronto, Ontario",2020-12-21 23:25:02,"December 21, 2020🇨🇦

For more information on the COVID-19 pandemic across Canada and around the world, click the li… https://t.co/mZC9yHDdxm",Twitter for Android
1341155035967758337,"San Francisco, singapore ",2020-12-21 22:54:12,"President-elect #JoeBiden received his first dose of the #PfizerBioNTech  #COVID19 vaccine Monday.
The event was br… https://t.co/qs9CRvuPRp",Twitter for Android
1341148447634825216,"London, England",2020-12-21 22:28:01,".@pfizer sending @tiktok_us and @instagram influencers the #covid vaccine is genius!

Finally fighting back against… https://t.co/wFdIJgXrIV",Twitter for iPhone
1341147571918663680,,2020-12-21 22:24:33,"Does anyone know what ingredients are genuinely involved in this vaccine? 

I don't want it as a healthy young man,… https://t.co/VBQwPNlX5x",Twitter for Android
1341145394110230530,"Berlin, Deutschland",2020-12-21 22:15:53,... if your dick trusts us - your upper arm easily can! #vaccination #PfizerBioNTech,Twitter for iPhone
1341140988325072897,"Sydney, New South Wales",2020-12-21 21:58:23,"@profvrr @alandove Thank you so much team for this edition! Unfortunately here in Australia, stupid… https://t.co/Q7d5QnaMl8",Twitter for iPhone
1341139751240347648,"New York, NY",2020-12-21 21:53:28,If 2020 was an ice cream #nyc #newyork #covid #COVID19 #Covid_19 #COVID20 #pandemic #coronavirus #icecream #park… https://t.co/1wxl79kPmJ,Twitter for iPhone
